0|1|10.8435133333333|106.614673333333|10.843065|106.615013333333|4C QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|62|62 m|20000|20
1|2|10.843065|106.615013333333|10.8428833333333|106.615073333333|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|22|22 m|18000|18
2|3|10.8428833333333|106.615073333333|10.8428833333333|106.615073333333|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|20000|20
3|4|10.8428833333333|106.615073333333|10.8428833333333|106.615073333333|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|20000|20
4|5|10.8428833333333|106.615073333333|10.8426933333333|106.615585|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|Xa lộ Hà Nội, Đông Hưng Thuận, Quận 12, Hồ Chí Minh, Vietnam|144|0.1 km|15000|15
5|6|10.8426933333333|106.615585|10.84284|106.615613333333|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|Xa lộ Đại Hàn, Quận 12, Hồ Chí Minh, Vietnam|13|13 m|13000|13
6|7|10.84284|106.615613333333|10.84284|106.615613333333|Xa lộ Đại Hàn, Quận 12, Hồ Chí Minh, Vietnam|Xa lộ Đại Hàn, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|20000|20
7|8|10.84284|106.615613333333|10.84311|106.615335|Xa lộ Đại Hàn, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|4092|4.1 km|6000|06
8|9|10.84311|106.615335|10.8436033333333|106.614871666667|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|73|73 m|21000|21
9|10|10.8436033333333|106.614871666667|10.8440416666667|106.614636666667|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|16B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|58|58 m|20000|20
10|11|10.8440416666667|106.614636666667|10.8445416666667|106.614363333333|16B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|63|63 m|20000|20
11|12|10.8445416666667|106.614363333333|10.8450033333333|106.614091666667|3B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|1 Quán Tre, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|62|62 m|20000|20
12|13|10.8450033333333|106.614091666667|10.8454133333333|106.613781666667|1 Quán Tre, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|75|75 m|20000|20
13|14|10.8454133333333|106.613781666667|10.84595|106.61348|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|68|68 m|20000|20
14|15|10.84595|106.61348|10.8460983333333|106.613393333333|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|19|19 m|20000|20
15|16|10.8460983333333|106.613393333333|10.8460983333333|106.613393333333|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|23000|23
16|17|10.8460983333333|106.613393333333|10.8461416666667|106.613365|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|6|6 m|20000|20
17|18|10.8461416666667|106.613365|10.8461416666667|106.613365|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|20000|20
18|19|10.8461416666667|106.613365|10.8461416666667|106.613365|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|20000|20
19|20|10.8461416666667|106.613365|10.8461416666667|106.613365|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|20000|20
20|21|10.8461416666667|106.613365|10.846655|106.613008333333|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|17 Hoàng Tăng Bí, Khu phố 5, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|80|80 m|12000|12
21|22|10.846655|106.613008333333|10.847135|106.612646666667|17 Hoàng Tăng Bí, Khu phố 5, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|73|73 m|20000|20
22|23|10.847135|106.612646666667|10.8478833333333|106.61214|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|33 A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|100|0.1 km|20000|20
23|24|10.8478833333333|106.61214|10.8490783333333|106.611401666667|33 A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|17 A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|155|0.2 km|20000|20
